Date,Price,Open,High,Low,Vol.,Change %
11-06-2009,"7,251.65","7,368.85","7,368.85","7,176.40",35.26M,-1.19%
10-06-2009,"7,338.95","7,230.20","7,402.00","7,230.20",46.54M,2.13%
09-06-2009,"7,185.75","6,909.50","7,207.05","6,909.50",49.28M,3.02%
08-06-2009,"6,975.05","7,322.10","7,362.15","6,938.55",25.95M,-5.01%
05-06-2009,"7,343.30","7,418.80","7,448.70","7,308.85",38.75M,-0.09%
04-06-2009,"7,349.90","7,176.80","7,362.55","7,111.95",41.22M,1.21%
03-06-2009,"7,262.30","7,361.35","7,425.65","7,187.45",29.34M,-1.10%
02-06-2009,"7,343.20","7,399.90","7,452.65","7,134.50",37.07M,-0.28%
01-06-2009,"7,364.05","7,559.30","7,559.30","7,287.15",31.98M,-0.70%
29-05-2009,"7,416.00","7,373.90","7,496.75","7,362.90",31.68M,1.05%
28-05-2009,"7,338.60","7,202.35","7,376.05","7,143.40",42.53M,1.71%
27-05-2009,"7,215.20","7,013.80","7,234.05","7,013.80",26.96M,5.31%
26-05-2009,"6,851.10","7,072.70","7,142.05","6,813.10",25.57M,-3.02%
25-05-2009,"7,064.70","7,033.70","7,100.55","6,964.55",25.37M,0.40%
22-05-2009,"7,036.30","6,856.80","7,065.70","6,819.85",38.99M,1.47%
21-05-2009,"6,934.55","7,124.40","7,215.70","6,904.60",42.30M,-2.94%
20-05-2009,"7,144.75","7,168.75","7,314.00","7,093.15",45.02M,-1.70%
19-05-2009,"7,268.20","7,129.65","7,567.90","6,603.05",88.94M,7.41%
18-05-2009,"6,766.55","6,304.25","6,822.90","6,304.25",376.00K,18.81%
15-05-2009,"5,695.05","5,519.35","5,719.45","5,519.35",42.47M,3.64%
14-05-2009,"5,495.10","5,415.55","5,515.95","5,330.50",39.30M,-0.52%
13-05-2009,"5,523.75","5,597.85","5,628.25","5,475.20",41.46M,-1.11%
12-05-2009,"5,585.55","5,336.00","5,611.95","5,315.60",47.27M,4.53%
11-05-2009,"5,343.60","5,463.60","5,531.25","5,313.15",37.20M,-1.22%
08-05-2009,"5,409.75","5,570.00","5,570.00","5,352.00",35.42M,-3.00%
07-05-2009,"5,577.30","5,551.80","5,591.15","5,481.35",37.74M,2.40%
06-05-2009,"5,446.45","5,607.00","5,649.40","5,403.40",54.15M,-2.68%
05-05-2009,"5,596.20","5,540.60","5,626.30","5,488.90",55.49M,1.67%
04-05-2009,"5,504.05","5,291.25","5,514.20","5,291.25",51.00M,7.27%
29-04-2009,"5,130.95","4,958.00","5,158.05","4,958.00",52.29M,4.05%
28-04-2009,"4,931.30","5,169.50","5,231.90","4,909.40",43.43M,-4.85%
27-04-2009,"5,182.75","5,042.00","5,288.70","5,025.75",58.50M,1.12%
24-04-2009,"5,125.35","4,968.35","5,151.20","4,963.20",44.86M,3.16%
23-04-2009,"4,968.40","4,825.20","5,013.90","4,725.70",34.64M,3.22%
22-04-2009,"4,813.30","4,865.00","4,964.75","4,777.10",34.46M,-0.84%
21-04-2009,"4,853.90","4,959.15","4,960.65","4,824.30",48.02M,-3.10%
20-04-2009,"5,009.20","5,107.00","5,201.90","4,950.55",38.07M,-0.94%
17-04-2009,"5,056.90","4,939.65","5,193.30","4,939.65",45.66M,2.87%
16-04-2009,"4,915.75","5,079.20","5,169.20","4,892.05",56.91M,-2.65%
15-04-2009,"5,049.45","4,717.35","5,104.15","4,691.80",52.80M,4.80%
13-04-2009,"4,818.00","4,661.95","4,869.30","4,661.95",37.02M,5.09%
09-04-2009,"4,584.80","4,566.70","4,639.50","4,445.25",55.66M,2.35%
08-04-2009,"4,479.35","4,325.10","4,504.40","4,259.65",45.33M,-0.17%
06-04-2009,"4,487.10","4,501.25","4,610.65","4,412.20",49.56M,1.38%
02-04-2009,"4,426.05","4,322.20","4,489.85","4,322.20",52.41M,5.10%
01-04-2009,"4,211.45","4,153.55","4,225.85","4,023.45",46.43M,1.89%
31-03-2009,"4,133.20","4,071.60","4,213.15","3,871.45",72.44M,2.42%
30-03-2009,"4,035.70","4,368.05","4,368.05","4,009.35",44.58M,-8.42%
27-03-2009,"4,406.80","4,282.35","4,423.65","4,262.95",43.88M,2.84%
26-03-2009,"4,285.15","4,179.25","4,311.70","4,167.20",56.96M,3.85%
25-03-2009,"4,126.45","4,013.70","4,145.30","3,993.10",45.71M,2.95%
24-03-2009,"4,008.05","4,016.25","4,184.65","3,982.80",55.50M,1.60%
23-03-2009,"3,944.75","3,763.75","3,963.65","3,743.00",43.94M,6.85%
20-03-2009,"3,691.70","3,753.10","3,753.10","3,665.10",31.95M,-1.91%
19-03-2009,"3,763.50","3,759.25","3,802.10","3,668.15",46.56M,0.96%
18-03-2009,"3,727.65","3,704.00","3,777.40","3,704.00",38.14M,2.28%
17-03-2009,"3,644.65","3,752.20","3,783.25","3,615.60",55.49M,-2.46%
16-03-2009,"3,736.65","3,651.30","3,747.75","3,645.15",47.48M,2.86%
13-03-2009,"3,632.75","3,498.10","3,646.65","3,498.10",51.89M,5.52%
12-03-2009,"3,442.55","3,422.85","3,467.75","3,380.70",46.35M,3.08%
09-03-2009,"3,339.70","3,424.35","3,446.75","3,314.55",39.39M,-3.35%
06-03-2009,"3,455.35","3,385.40","3,541.00","3,338.80",82.95M,0.26%
05-03-2009,"3,446.35","3,635.55","3,667.35","3,413.50",52.85M,-3.92%
04-03-2009,"3,586.90","3,671.20","3,689.45","3,576.55",45.17M,-1.37%
03-03-2009,"3,636.85","3,682.10","3,750.50","3,621.90",42.16M,-2.19%
02-03-2009,"3,718.35","3,831.25","3,831.25","3,702.00",26.74M,-4.47%
27-02-2009,"3,892.40","3,823.25","3,905.45","3,758.40",36.80M,1.50%
26-02-2009,"3,834.90","3,896.05","3,907.95","3,781.90",38.61M,-1.96%
25-02-2009,"3,911.70","3,929.85","3,976.05","3,899.55",23.67M,0.85%
24-02-2009,"3,878.60","3,923.85","3,923.85","3,794.90",29.50M,-1.42%
20-02-2009,"3,934.40","4,013.85","4,013.85","3,912.35",27.64M,-3.07%
19-02-2009,"4,059.15","4,075.85","4,157.50","4,036.80",25.49M,-0.45%
18-02-2009,"4,077.30","4,101.35","4,180.55","4,039.40",27.89M,-2.09%
17-02-2009,"4,164.30","4,303.40","4,303.40","4,145.05",28.77M,-4.30%
16-02-2009,"4,351.45","4,538.60","4,551.75","4,333.90",19.56M,-4.70%
13-02-2009,"4,565.85","4,511.35","4,602.15","4,511.35",16.77M,2.18%
12-02-2009,"4,468.35","4,476.05","4,530.00","4,456.85",18.55M,-0.80%
11-02-2009,"4,504.30","4,425.30","4,522.80","4,403.30",18.91M,-0.25%
10-02-2009,"4,515.80","4,475.15","4,596.60","4,455.50",19.91M,1.26%
09-02-2009,"4,459.50","4,365.55","4,469.65","4,365.55",12.19M,2.89%
06-02-2009,"4,334.15","4,275.65","4,350.20","4,275.65",14.23M,2.33%
05-02-2009,"4,235.35","4,278.50","4,284.65","4,202.40",14.64M,-0.37%
04-02-2009,"4,251.20","4,296.30","4,352.05","4,238.60",19.73M,-0.06%
03-02-2009,"4,253.80","4,266.05","4,332.75","4,191.10",21.32M,0.37%
02-02-2009,"4,238.15","4,403.90","4,405.35","4,223.75",22.03M,-4.90%
30-01-2009,"4,456.55","4,289.65","4,472.80","4,285.20",24.73M,2.17%
29-01-2009,"4,362.05","4,345.45","4,487.85","4,336.95",34.27M,0.51%
28-01-2009,"4,340.10","4,220.50","4,355.70","4,206.35",33.89M,3.35%
27-01-2009,"4,199.55","4,167.65","4,212.35","4,111.30",32.02M,2.88%
23-01-2009,"4,082.15","4,270.70","4,338.55","4,049.90",44.64M,-4.84%
22-01-2009,"4,289.80","4,326.25","4,339.55","4,216.95",25.68M,0.88%
21-01-2009,"4,252.30","4,347.60","4,365.05","4,230.75",27.48M,-3.41%
20-01-2009,"4,402.35","4,495.00","4,495.00","4,363.95",16.74M,-3.08%
19-01-2009,"4,542.25","4,585.70","4,622.00","4,519.85",16.95M,-0.85%
16-01-2009,"4,581.25","4,528.90","4,596.85","4,520.90",16.27M,2.15%
15-01-2009,"4,484.65","4,598.40","4,598.40","4,442.70",27.56M,-5.61%
14-01-2009,"4,751.10","4,684.30","4,819.50","4,682.10",22.25M,1.92%
13-01-2009,"4,661.70","4,700.25","4,764.15","4,605.65",26.55M,-0.77%
12-01-2009,"4,698.00","4,862.00","4,881.50","4,612.75",27.51M,-4.25%
09-01-2009,"4,906.70","4,891.80","5,056.95","4,840.00",29.88M,-1.56%
07-01-2009,"4,984.55","5,416.35","5,440.55","4,954.00",40.50M,-7.61%
06-01-2009,"5,395.30","5,333.50","5,448.80","5,276.40",32.98M,0.67%
05-01-2009,"5,359.40","5,273.45","5,371.10","5,273.45",24.14M,3.16%
02-01-2009,"5,195.10","5,154.20","5,258.65","5,103.60",20.92M,1.54%
01-01-2009,"5,116.55","5,019.20","5,135.15","5,019.20",13.68M,2.30%
31-12-2008,"5,001.55","5,094.35","5,119.35","4,981.25",20.43M,-1.20%
30-12-2008,"5,062.20","4,988.40","5,112.95","4,928.45",23.30M,2.19%
29-12-2008,"4,953.95","4,774.70","4,969.10","4,684.80",20.47M,3.43%
26-12-2008,"4,789.45","4,964.35","5,041.00","4,770.20",17.16M,-2.86%
24-12-2008,"4,930.25","4,824.95","4,962.10","4,793.70",22.09M,1.48%
23-12-2008,"4,858.35","4,986.55","5,019.00","4,817.50",23.35M,-3.54%
22-12-2008,"5,036.50","5,119.25","5,213.30","5,010.25",23.65M,-2.09%
19-12-2008,"5,144.15","5,091.15","5,226.85","5,069.55",35.19M,0.41%
18-12-2008,"5,122.95","4,785.20","5,142.90","4,782.60",35.09M,6.96%
17-12-2008,"4,789.65","4,868.50","4,929.55","4,769.80",32.15M,-0.64%
16-12-2008,"4,820.65","4,698.50","4,836.50","4,677.30",26.28M,2.40%
15-12-2008,"4,707.50","4,714.95","4,832.65","4,685.40",25.25M,1.12%
12-12-2008,"4,655.30","4,502.55","4,687.50","4,411.60",3.08M,1.26%
11-12-2008,"4,597.15","4,557.05","4,681.10","4,485.20",33.84M,1.02%
10-12-2008,"4,550.75","4,517.65","4,573.00","4,423.45",36.32M,2.73%
08-12-2008,"4,429.85","4,502.05","4,599.50","4,407.20",30.98M,1.67%
05-12-2008,"4,357.00","4,442.95","4,611.45","4,308.55",44.11M,-2.02%
04-12-2008,"4,446.65","4,224.95","4,460.75","4,224.95",33.37M,5.36%
03-12-2008,"4,220.35","4,161.95","4,245.50","4,068.30",28.61M,2.95%
02-12-2008,"4,099.30","3,989.00","4,123.25","3,919.00",30.46M,-0.61%
01-12-2008,"4,124.30","4,317.80","4,441.20","4,107.70",33.17M,-3.89%
28-11-2008,"4,291.15","4,148.75","4,313.25","4,148.75",32.89M,0.54%
26-11-2008,"4,267.90","4,086.50","4,298.35","4,005.35",34.51M,5.30%
25-11-2008,"4,053.20","4,289.40","4,328.70","4,032.55",31.54M,-2.68%
24-11-2008,"4,164.75","4,274.30","4,355.60","4,095.95",33.25M,-3.16%
21-11-2008,"4,300.70","4,083.50","4,376.90","4,052.10",39.61M,5.23%
20-11-2008,"4,086.90","4,078.10","4,181.70","3,972.15",33.48M,-3.47%
19-11-2008,"4,233.70","4,366.00","4,520.65","4,213.50",31.62M,-2.60%
18-11-2008,"4,346.75","4,474.50","4,474.50","4,285.00",31.62M,-4.37%
17-11-2008,"4,545.30","4,736.25","4,736.25","4,364.35",33.60M,-3.69%
14-11-2008,"4,719.40","4,866.50","4,926.40","4,668.05",32.81M,-0.61%
12-11-2008,"4,748.15","4,875.10","4,970.35","4,685.85",33.48M,-3.99%
11-11-2008,"4,945.70","5,207.80","5,207.80","4,921.95",21.60M,-6.00%
10-11-2008,"5,261.15","5,097.85","5,274.85","5,086.05",24.05M,4.31%
07-11-2008,"5,043.55","4,894.25","5,097.40","4,804.50",28.87M,2.10%
06-11-2008,"4,940.00","4,949.75","5,137.40","4,873.45",39.50M,-3.54%
05-11-2008,"5,121.30","5,355.45","5,431.90","5,078.15",41.53M,-1.90%
04-11-2008,"5,220.70","4,884.30","5,254.60","4,807.10",34.53M,7.08%
03-11-2008,"4,875.70","4,791.80","4,902.20","4,779.60",32.16M,7.83%
31-10-2008,"4,521.70","4,364.35","4,621.65","4,364.35",39.25M,5.64%
29-10-2008,"4,280.45","4,451.70","4,459.40","4,236.00",36.77M,-0.82%
28-10-2008,"4,315.75","4,346.75","4,382.00","4,269.40",,5.44%
27-10-2008,"4,092.90","4,280.55","4,286.40","3,799.35",38.33M,-5.04%
24-10-2008,"4,310.05","4,769.70","4,796.65","4,229.65",46.38M,-12.62%
23-10-2008,"4,932.40","4,904.55","5,189.90","4,880.60",38.52M,-3.21%
22-10-2008,"5,095.75","5,339.25","5,364.10","5,075.80",32.69M,-5.89%
21-10-2008,"5,414.50","5,373.65","5,478.40","5,296.80",31.35M,2.47%
20-10-2008,"5,284.20","5,237.60","5,477.45","5,113.15",32.02M,1.94%
17-10-2008,"5,183.55","5,557.95","5,591.40","5,113.45",38.78M,-5.44%
16-10-2008,"5,481.65","5,222.00","5,565.35","5,145.80",47.86M,1.04%
15-10-2008,"5,425.25","5,452.45","5,551.20","5,348.80",28.59M,-2.75%
14-10-2008,"5,578.40","5,694.15","5,799.00","5,521.30",43.88M,1.49%
13-10-2008,"5,496.75","5,034.65","5,557.05","5,034.65",52.29M,11.32%
10-10-2008,"4,938.00","4,890.00","5,112.25","4,662.20",68.12M,-5.45%
08-10-2008,"5,222.60","5,336.00","5,336.00","4,918.30",38.56M,-4.31%
07-10-2008,"5,457.55","5,713.25","5,798.90","5,376.10",35.00M,-1.85%
06-10-2008,"5,560.55","5,702.85","5,704.25","5,522.85",27.22M,-4.02%
03-10-2008,"5,793.35","5,920.70","6,017.30","5,761.50",33.61M,-3.16%
01-10-2008,"5,982.40","5,875.55","6,040.15","5,671.70",37.96M,3.08%
30-09-2008,"5,803.55","5,447.65","5,875.25","5,296.60",44.61M,4.78%
29-09-2008,"5,538.75","5,863.05","5,863.05","5,432.20",41.87M,-4.97%
26-09-2008,"5,828.60","6,070.60","6,070.60","5,797.50",30.86M,-4.14%
25-09-2008,"6,080.20","6,131.55","6,146.45","5,969.70",32.92M,-0.48%
24-09-2008,"6,109.65","6,091.65","6,203.20","6,059.20",26.49M,1.26%
23-09-2008,"6,033.35","6,147.50","6,258.85","6,009.15",22.57M,-4.29%
22-09-2008,"6,303.90","6,396.20","6,396.20","6,256.95",27.37M,-0.13%
19-09-2008,"6,312.05","6,281.55","6,357.20","6,141.45",37.88M,3.86%
18-09-2008,"6,077.20","5,692.65","6,101.80","5,551.70",39.79M,2.79%
17-09-2008,"5,912.50","6,169.95","6,169.95","5,785.90",47.80M,-3.59%
16-09-2008,"6,132.95","5,783.70","6,168.90","5,754.35",43.96M,2.26%
15-09-2008,"5,997.65","6,006.70","6,031.40","5,758.45",26.43M,-3.17%
12-09-2008,"6,194.15","6,405.65","6,414.35","6,168.80",27.96M,-2.18%
11-09-2008,"6,332.25","6,342.80","6,431.95","6,246.55",26.11M,-1.48%
10-09-2008,"6,427.55","6,401.40","6,485.30","6,328.65",33.87M,-0.21%
09-09-2008,"6,441.35","6,469.95","6,506.35","6,400.15",24.50M,-1.49%
08-09-2008,"6,538.85","6,608.00","6,631.95","6,522.05",27.27M,3.98%
05-09-2008,"6,288.60","6,318.25","6,388.70","6,259.15",36.91M,-3.17%
04-09-2008,"6,494.65","6,439.85","6,528.50","6,324.25",37.19M,-0.22%
02-09-2008,"6,508.90","6,139.45","6,624.00","6,139.45",41.53M,6.20%
01-09-2008,"6,128.85","6,070.90","6,178.30","5,941.45",19.99M,0.44%
29-08-2008,"6,102.05","5,828.00","6,112.25","5,828.00",29.63M,6.66%
28-08-2008,"5,721.15","5,817.80","5,848.50","5,686.60",21.83M,-1.76%
27-08-2008,"5,823.55","5,978.90","5,987.35","5,809.30",16.26M,-2.01%
26-08-2008,"5,943.20","5,801.10","5,957.15","5,770.90",19.82M,1.41%
25-08-2008,"5,860.80","5,897.20","5,995.60","5,842.30",14.79M,1.47%
22-08-2008,"5,776.05","5,671.60","5,803.60","5,649.90",20.27M,1.13%
21-08-2008,"5,711.55","6,001.65","6,002.20","5,692.65",16.03M,-5.22%
20-08-2008,"6,026.30","6,039.90","6,090.65","5,985.55",16.96M,0.57%
19-08-2008,"5,992.40","5,928.95","6,027.90","5,874.10",19.04M,-0.38%
18-08-2008,"6,015.05","5,999.15","6,114.15","5,940.80",23.96M,-0.25%
14-08-2008,"6,030.05","6,305.10","6,305.10","6,010.05",24.63M,-5.35%
13-08-2008,"6,370.75","6,403.85","6,483.20","6,318.05",26.57M,-1.85%
12-08-2008,"6,490.80","6,650.20","6,754.45","6,433.80",25.21M,-3.46%
11-08-2008,"6,723.20","6,574.50","6,743.65","6,574.50",27.41M,4.28%
08-08-2008,"6,447.50","6,295.70","6,488.25","6,179.05",28.86M,1.33%
07-08-2008,"6,363.15","6,281.50","6,442.55","6,281.50",22.82M,0.55%
06-08-2008,"6,328.20","6,544.75","6,725.70","6,300.50",49.03M,-0.68%
05-08-2008,"6,371.70","5,888.85","6,412.15","5,888.85",44.51M,6.33%
04-08-2008,"5,992.40","5,932.45","6,089.60","5,905.70",21.84M,0.51%
01-08-2008,"5,961.90","5,655.35","5,989.45","5,546.90",26.16M,4.05%
31-07-2008,"5,730.05","5,762.40","5,762.40","5,573.60",21.70M,0.19%
30-07-2008,"5,719.45","5,522.75","5,737.95","5,522.75",24.95M,5.48%
29-07-2008,"5,422.15","5,767.00","5,817.00","5,394.95",37.86M,-8.40%
28-07-2008,"5,919.15","5,900.30","5,987.20","5,842.70",27.32M,0.03%
25-07-2008,"5,917.25","6,044.60","6,046.90","5,881.75",27.32M,-4.77%
24-07-2008,"6,213.60","6,445.30","6,468.40","6,103.10",27.78M,-2.04%
23-07-2008,"6,343.15","6,033.05","6,369.60","6,033.05",32.13M,9.48%
22-07-2008,"5,793.70","5,594.80","5,859.00","5,573.05",27.96M,3.43%
21-07-2008,"5,601.50","5,448.20","5,614.85","5,406.30",22.92M,3.94%
18-07-2008,"5,389.15","5,109.30","5,418.40","5,103.20",29.02M,7.04%
17-07-2008,"5,034.75","4,906.35","5,066.45","4,872.45",24.79M,6.52%
16-07-2008,"4,726.45","4,837.60","4,928.35","4,676.45",20.04M,-2.32%
15-07-2008,"4,838.95","5,124.85","5,124.85","4,790.00",23.16M,-7.08%
14-07-2008,"5,207.75","5,179.95","5,322.20","5,123.15",20.15M,-0.63%
11-07-2008,"5,240.70","5,361.40","5,404.65","5,175.05",20.65M,-1.84%
10-07-2008,"5,339.00","5,251.45","5,363.55","5,210.05",21.13M,-0.05%
09-07-2008,"5,341.45","5,214.60","5,387.00","5,214.60",20.95M,4.59%
08-07-2008,"5,106.80","4,951.55","5,174.45","4,843.60",18.06M,0.61%
07-07-2008,"5,075.60","5,009.10","5,241.40","5,009.10",17.21M,1.70%
04-07-2008,"4,990.90","4,834.00","5,037.10","4,796.30",23.14M,2.88%
03-07-2008,"4,851.35","4,993.50","4,993.50","4,721.75",31.24M,-3.47%
02-07-2008,"5,025.75","4,725.00","5,077.10","4,633.95",25.63M,6.19%
01-07-2008,"4,732.85","5,042.10","5,063.20","4,684.05",19.78M,-5.85%
30-06-2008,"5,027.05","5,214.10","5,214.10","4,996.85",18.92M,-3.53%
27-06-2008,"5,210.90","5,343.90","5,343.90","5,183.20",18.93M,-5.47%
26-06-2008,"5,512.15","5,536.15","5,600.30","5,425.75",22.76M,0.57%
25-06-2008,"5,480.70","5,382.30","5,521.15","5,282.85",25.15M,-0.17%
24-06-2008,"5,489.85","5,644.15","5,693.65","5,441.65",15.91M,-1.86%
23-06-2008,"5,593.75","5,686.55","5,737.05","5,555.45",15.48M,-2.86%
20-06-2008,"5,758.60","6,003.30","6,009.40","5,731.25",19.09M,-3.33%
19-06-2008,"5,957.25","6,159.35","6,159.35","5,933.90",11.99M,-3.92%
18-06-2008,"6,200.55","6,441.50","6,455.20","6,182.35",17.47M,-3.50%
17-06-2008,"6,425.65","6,127.25","6,437.00","6,119.30",21.19M,4.86%
16-06-2008,"6,127.75","6,030.60","6,171.80","6,030.60",13.05M,2.25%
13-06-2008,"5,993.15","5,976.50","6,092.30","5,962.45",14.48M,-0.10%
12-06-2008,"5,999.35","5,796.65","6,024.10","5,703.10",17.48M,0.47%
11-06-2008,"5,971.25","5,857.55","5,988.60","5,853.75",15.91M,2.70%
10-06-2008,"5,814.35","5,910.30","5,949.60","5,702.50",17.20M,-2.27%
09-06-2008,"5,949.20","5,960.90","5,987.75","5,803.00",14.41M,-3.11%
06-06-2008,"6,140.05","6,205.55","6,308.70","6,113.85",14.09M,-1.16%
05-06-2008,"6,211.80","6,151.35","6,238.80","5,974.10",18.56M,1.61%
04-06-2008,"6,113.65","6,311.25","6,350.95","6,075.05",14.35M,-2.98%
03-06-2008,"6,301.20","6,265.65","6,338.50","6,190.60",17.16M,-0.72%
02-06-2008,"6,347.15","6,577.30","6,677.15","6,306.25",14.58M,-3.60%
30-05-2008,"6,584.35","6,608.60","6,651.50","6,502.45",16.05M,0.12%
29-05-2008,"6,576.75","6,826.50","6,847.90","6,526.50",23.16M,-3.01%
28-05-2008,"6,780.90","6,595.05","6,837.40","6,557.65",20.40M,2.84%
27-05-2008,"6,593.95","6,832.45","6,850.35","6,573.80",17.29M,-2.56%
26-05-2008,"6,767.45","6,899.90","6,925.40","6,745.50",11.63M,-3.45%
23-05-2008,"7,009.05","7,170.40","7,220.60","6,994.90",13.06M,-1.93%
22-05-2008,"7,147.30","7,283.60","7,288.65","7,132.30",14.50M,-3.08%
21-05-2008,"7,374.25","7,425.35","7,425.35","7,299.05",11.54M,-1.14%
20-05-2008,"7,459.20","7,616.85","7,616.85","7,405.50",13.82M,-2.43%
16-05-2008,"7,644.60","7,559.15","7,666.90","7,559.15",14.21M,1.82%
15-05-2008,"7,508.15","7,325.15","7,524.70","7,325.15",13.76M,2.50%
14-05-2008,"7,324.85","7,288.25","7,358.75","7,276.50",9.47M,-0.22%
13-05-2008,"7,340.95","7,384.80","7,471.45","7,295.80",13.84M,0.14%
12-05-2008,"7,330.55","7,274.70","7,359.60","7,140.10",13.89M,0.43%
09-05-2008,"7,299.00","7,530.90","7,540.60","7,267.90",17.41M,-2.92%
08-05-2008,"7,518.80","7,671.85","7,671.85","7,502.10",13.23M,-2.90%
07-05-2008,"7,743.60","7,787.85","7,802.25","7,661.35",14.17M,-0.91%
06-05-2008,"7,814.55","7,842.90","7,871.30","7,751.85",13.48M,-0.47%
05-05-2008,"7,851.50","7,879.65","7,990.45","7,819.90",16.86M,-0.26%
02-05-2008,"7,871.90","7,774.10","7,900.85","7,774.10",18.11M,3.18%
30-04-2008,"7,629.00","7,765.25","7,804.20","7,575.45",17.81M,-1.40%
29-04-2008,"7,737.45","7,580.05","7,815.90","7,570.45",20.27M,1.94%
28-04-2008,"7,590.05","7,643.35","7,706.60","7,567.85",15.21M,-0.34%
25-04-2008,"7,616.30","7,409.50","7,651.40","7,409.50",14.78M,3.04%
24-04-2008,"7,391.90","7,408.35","7,446.75","7,362.60",18.00M,0.19%
23-04-2008,"7,378.05","7,518.80","7,532.45","7,298.95",13.52M,-1.90%
22-04-2008,"7,520.90","7,402.80","7,542.25","7,383.70",15.92M,1.29%
21-04-2008,"7,425.45","7,174.45","7,451.90","7,117.65",16.07M,3.63%
17-04-2008,"7,165.05","7,045.40","7,213.80","7,030.45",19.67M,3.07%
16-04-2008,"6,951.90","6,979.85","7,052.60","6,927.90",11.23M,0.51%
15-04-2008,"6,916.75","6,773.30","6,970.85","6,687.90",16.25M,1.14%
11-04-2008,"6,838.45","6,935.80","6,960.20","6,817.55",13.18M,-0.50%
10-04-2008,"6,872.85","7,090.60","7,090.60","6,853.50",14.84M,-2.64%
09-04-2008,"7,059.55","6,839.25","7,094.85","6,805.40",15.68M,2.87%
08-04-2008,"6,862.70","6,843.00","6,959.75","6,750.40",18.77M,0.44%
07-04-2008,"6,832.40","6,485.40","6,857.55","6,485.40",14.55M,4.39%
04-04-2008,"6,545.15","6,754.05","6,766.30","6,502.00",13.12M,-2.98%
03-04-2008,"6,746.10","6,769.90","6,836.10","6,697.00",12.02M,-0.39%
02-04-2008,"6,772.70","6,690.80","6,949.45","6,690.80",17.69M,2.49%
01-04-2008,"6,608.10","6,706.70","6,727.25","6,446.70",15.26M,-0.70%
31-03-2008,"6,655.00","6,970.55","6,970.55","6,606.05",20.05M,-5.44%
28-03-2008,"7,037.85","7,022.05","7,079.15","6,751.90",22.02M,0.98%
27-03-2008,"6,969.30","7,075.90","7,105.70","6,941.05",25.26M,-2.13%
26-03-2008,"7,120.90","7,151.65","7,230.80","7,078.05",20.28M,-0.37%
25-03-2008,"7,147.15","6,804.25","7,188.50","6,804.25",20.64M,7.73%
24-03-2008,"6,634.60","6,461.65","6,691.05","6,456.80",16.78M,2.76%
19-03-2008,"6,456.55","6,718.30","6,849.90","6,379.20",24.24M,-0.25%
18-03-2008,"6,472.80","6,493.35","6,611.15","6,335.00",22.41M,-1.27%
17-03-2008,"6,556.20","6,956.00","6,956.00","6,493.05",17.39M,-7.74%
14-03-2008,"7,106.00","6,914.15","7,124.95","6,880.00",13.10M,2.77%
13-03-2008,"6,914.65","7,226.80","7,226.80","6,840.65",10.98M,-5.81%
12-03-2008,"7,341.55","7,533.50","7,705.65","7,289.05",18.07M,-0.20%
11-03-2008,"7,356.40","7,186.10","7,481.75","7,124.60",20.23M,1.15%
10-03-2008,"7,272.50","7,163.50","7,375.20","6,945.50",24.39M,0.06%
07-03-2008,"7,268.15","7,474.30","7,474.30","7,064.50",21.62M,-4.22%
05-03-2008,"7,588.35","7,696.80","7,734.90","7,519.10",26.69M,-1.92%
04-03-2008,"7,736.60","8,032.95","8,101.00","7,587.60",19.55M,-3.86%
03-03-2008,"8,047.45","8,460.60","8,460.60","8,004.70",15.23M,-7.38%
29-02-2008,"8,688.35","8,535.85","8,758.55","8,248.75",19.48M,0.93%
28-02-2008,"8,608.25","8,683.85","8,757.15","8,496.80",13.38M,-1.28%
27-02-2008,"8,719.60","8,808.65","8,903.45","8,676.00",8.79M,-0.26%
26-02-2008,"8,742.25","8,704.35","8,810.15","8,691.10",5.98M,0.87%
25-02-2008,"8,666.50","8,715.80","8,756.00","8,399.20",9.90M,-0.21%
22-02-2008,"8,685.10","8,922.15","8,922.15","8,642.00",8.23M,-2.92%
21-02-2008,"8,946.20","9,143.80","9,260.10","8,768.15",10.31M,-2.00%
20-02-2008,"9,129.10","9,215.45","9,346.05","9,056.10",9.03M,-3.12%
19-02-2008,"9,423.45","9,438.20","9,538.70","9,384.95",9.19M,0.20%
18-02-2008,"9,404.20","9,411.25","9,518.35","9,320.40",7.84M,0.26%
15-02-2008,"9,380.05","9,059.20","9,403.70","8,951.10",9.87M,2.79%
14-02-2008,"9,125.20","8,911.60","9,163.20","8,911.60",9.82M,4.30%
13-02-2008,"8,748.75","8,598.25","8,805.55","8,564.65",9.00M,2.78%
12-02-2008,"8,512.35","8,586.00","8,637.90","8,406.25",8.15M,1.11%
11-02-2008,"8,419.25","8,841.20","8,879.30","8,216.90",12.07M,-4.51%
08-02-2008,"8,817.00","8,976.60","8,999.95","8,624.75",10.94M,-1.60%
07-02-2008,"8,960.45","9,225.30","9,283.35","8,925.90",10.25M,-2.45%
06-02-2008,"9,185.65","9,169.55","9,256.05","9,052.35",7.59M,-2.26%
05-02-2008,"9,397.80","9,577.30","9,577.30","9,363.35",8.30M,-1.71%
04-02-2008,"9,561.50","9,444.40","9,708.60","9,424.20",11.03M,2.51%
01-02-2008,"9,327.05","9,320.25","9,379.05","9,002.20",12.50M,1.09%
